Name,city_ibge_code,estimated_population_2019
Matões-MA,2106607.0,33782.0
Conceição da Barra de Minas-MG,3115201.0,3954.0
Virgínia-MG,3171709.0,8674.0
Visconde do Rio Branco-MG,3172004.0,42564.0
Maranhãozinho-MA,2106375.0,16265.0
Maracaçumé-MA,2106326.0,21395.0
Itinga-MG,3134004.0,14990.0
Escada-PE,2605202.0,68875.0
Viçosa-MG,3171303.0,78846.0
Conceição do Mato Dentro-MG,3117504.0,17842.0
Exu-PE,2605301.0,31825.0
São Miguel do Anta-MG,3163805.0,6938.0
Marajá do Sena-MA,2106359.0,7792.0
Jequiá da Praia-AL,2703759.0,11580.0
Conceição de Ipanema-MG,3117405.0,4574.0
Fernando de Noronha-PE,2605459.0,3061.0
Feira Nova-PE,2605400.0,22131.0
Dormentes-PE,2605152.0,18908.0
Floresta-PE,2605707.0,32873.0
Frei Miguelinho-PE,2605806.0,15457.0
Goiana-PE,2606200.0,79758.0
Miranda do Norte-MA,2106755.0,28381.0
São Romão-MG,3164209.0,12337.0
Mirinzal-MA,2106805.0,14962.0
Coimbra-MG,3116704.0,7556.0
Coluna-MG,3116803.0,8873.0
Montes Altos-MA,2107001.0,9160.0
Virginópolis-MG,3171808.0,10510.0
Cláudio-MG,3116605.0,28617.0
Monção-MA,2106904.0,33434.0
Gravatá-PE,2606408.0,84074.0
Granito-PE,2606309.0,7486.0
Matões do Norte-MA,2106631.0,16745.0
Conceição da Aparecida-MG,3117108.0,10292.0
São Pedro do Suaçuí-MG,3164100.0,5246.0
Gameleira-PE,2605905.0,31052.0
Comercinho-MG,3117009.0,6929.0
Garanhuns-PE,2606002.0,139788.0
Comendador Gomes-MG,3116902.0,3111.0
Japaratinga-AL,2703601.0,8361.0
Glória do Goitá-PE,2606101.0,30604.0
Mirador-MA,2106706.0,21015.0
São Pedro dos Ferros-MG,3164001.0,7781.0
Virgolândia-MG,3171907.0,5380.0
Ipanema-MG,3131208.0,19861.0
Milagres do Maranhão-MA,2106672.0,8464.0
Conceição do Pará-MG,3117603.0,5507.0
Casinhas-PE,2604155.0,14341.0
Lago da Pedra-MA,2105708.0,50266.0
Catende-PE,2604205.0,42892.0
Conselheiro Lafaiete-MG,3118304.0,128589.0
São João do Oriente-MG,3162609.0,7498.0
Cedro-PE,2604304.0,11807.0
Lago do Junco-MA,2105807.0,10840.0
Lago dos Rodrigues-MA,2105948.0,8873.0
Lagoa Grande do Maranhão-MA,2105963.0,11394.0
Conquista-MG,3118205.0,6939.0
Chã Grande-PE,2604502.0,21698.0
Junqueiro-AL,2704005.0,24727.0
Lagoa da Canoa-AL,2704104.0,17852.0
Contagem-MG,3118601.0,663855.0
João Lisboa-MA,2105500.0,23632.0
Carpina-PE,2604007.0,83641.0
Ituiutaba-MG,3134202.0,104671.0
Conselheiro Pena-MG,3118403.0,22921.0
São João do Manteninha-MG,3162575.0,5859.0
Junco do Maranhão-MA,2105658.0,3432.0
Consolação-MG,3118502.0,1783.0
Caruaru-PE,2604106.0,361118.0
Volta Grande-MG,3172103.0,5252.0
Ipaba-MG,3131158.0,18607.0
Lago Verde-MA,2105906.0,16257.0
Lagoa do Mato-MA,2105922.0,11250.0
Confins-MG,3117876.0,6730.0
Luís Domingues-MA,2106201.0,6951.0
Cumaru-PE,2604908.0,10906.0
Conceição dos Ouros-MG,3117801.0,11638.0
Cupira-PE,2605004.0,24107.0
Conceição do Rio Verde-MG,3117702.0,13638.0
São Lourenço-MG,3163706.0,45851.0
Custódia-PE,2605103.0,37111.0
Joaquim Gomes-AL,2703809.0,23993.0
Magalhães de Almeida-MA,2106300.0,19826.0
Jundiá-AL,2703908.0,4155.0
Itueta-MG,3134103.0,6051.0
São João do Pacuí-MG,3162658.0,4419.0
Congonhas do Norte-MG,3118106.0,5045.0
Chã de Alegria-PE,2604403.0,13518.0
Lajeado Novo-MA,2105989.0,7550.0
Congonhas-MG,3118007.0,54762.0
Condado-PE,2604601.0,26421.0
Congonhal-MG,3117900.0,11950.0
Correntes-PE,2604700.0,18207.0
São João do Paraíso-MG,3162708.0,23618.0
Cortês-PE,2604809.0,12578.0
Lima Campos-MA,2106003.0,11893.0
Loreto-MA,2106102.0,12157.0
Córrego Danta-MG,3119807.0,3215.0
Formosa da Serra Negra-MA,2104099.0,19089.0
Rio das Flores-RJ,3304508.0,9284.0
Rio Claro-RJ,3304409.0,18529.0
Rio Bonito-RJ,3304300.0,60201.0
Resende-RJ,3304201.0,131341.0
Divino-MG,3122009.0,19931.0
Quissamã-RJ,3304151.0,24700.0
Rio das Ostras-RJ,3304524.0,150674.0
Queimados-RJ,3304144.0,150319.0
Quatis-RJ,3304128.0,14302.0
Porto Real-RJ,3304110.0,19683.0
Porciúncula-RJ,3304102.0,18847.0
Piraí-RJ,3304003.0,29277.0
Pinheiral-RJ,3303955.0,25156.0
Petrópolis-RJ,3303906.0,306191.0
Paty do Alferes-RJ,3303856.0,27769.0
São Geraldo da Piedade-MG,3161601.0,3962.0
Paraíba do Sul-RJ,3303708.0,44285.0
Pariconha-AL,2706422.0,10533.0
Santa Maria Madalena-RJ,3304607.0,10404.0
Paripueira-AL,2706448.0,13176.0
São José de Ubá-RJ,3305133.0,7171.0
São Gonçalo-RJ,3304904.0,1084839.0
Janaúba-MG,3135100.0,71648.0
São Félix de Minas-MG,3161056.0,3369.0
São Francisco de Itabapoana-RJ,3304755.0,42205.0
São Fidélis-RJ,3304805.0,38669.0
Rio de Janeiro-RJ,3304557.0,6718903.0
Sumidouro-RJ,3305703.0,15623.0
Seropédica-RJ,3305554.0,82312.0
Saquarema-RJ,3305505.0,89170.0
São Geraldo-MG,3161502.0,12366.0
Sapucaia-RJ,3305406.0,18228.0
Santo Antônio de Pádua-RJ,3304706.0,42479.0
Divino das Laranjeiras-MG,3122108.0,4979.0
Silva Jardim-RJ,3305604.0,21774.0
Palmeira dos Índios-AL,2706307.0,73218.0
Paracambi-RJ,3303609.0,52257.0
Altamira do Maranhão-MA,2100402.0,8128.0
Dionísio-MG,3121803.0,7729.0
Maricá-RJ,3302700.0,161207.0
Alto Alegre do Maranhão-MA,2100436.0,27053.0
Mangaratiba-RJ,3302601.0,44468.0
Alto Alegre do Pindaré-MA,2100477.0,31919.0
São Gonçalo do Pará-MG,3161809.0,12411.0
Magé-RJ,3302502.0,245071.0
Macuco-RJ,3302452.0,5599.0
Amapá do Maranhão-MA,2100550.0,6962.0
Diogo de Vasconcelos-MG,3121704.0,3802.0
Macaé-RJ,3302403.0,256672.0
São Gonçalo do Rio Abaixo-MG,3161908.0,10920.0
Laje do Muriaé-RJ,3302304.0,7355.0
Alto Parnaíba-MA,2100501.0,11190.0
Paraty-RJ,3303807.0,43165.0
Mendes-RJ,3302809.0,18614.0
Mesquita-RJ,3302858.0,176103.0
Nova Iguaçu-RJ,3303500.0,821128.0
Jampruca-MG,3135076.0,5404.0
Indianópolis-MG,3130705.0,6891.0
São Geraldo do Baixio-MG,3161650.0,4012.0
Nova Friburgo-RJ,3303401.0,190631.0
Niterói-RJ,3303302.0,513584.0
Nilópolis-RJ,3303203.0,162485.0
Aldeias Altas-MA,2100303.0,26532.0
Natividade-RJ,3303104.0,15317.0
São Gonçalo do Abaeté-MG,3161700.0,8389.0
Miracema-RJ,3303005.0,27174.0
Afonso Cunha-MA,2100105.0,6524.0
Miguel Pereira-RJ,3302908.0,25538.0
Alcântara-MA,2100204.0,22097.0
Palestina-AL,2706208.0,5011.0
Amarante do Maranhão-MA,2100600.0,41435.0
São José do Vale do Rio Preto-RJ,3305158.0,21795.0
Porto Calvo-AL,2707305.0,27165.0
Dom Bosco-MG,3122470.0,3677.0
Dom Cavati-MG,3122504.0,5072.0
Indaiabira-MG,3130655.0,7351.0
Japaraíba-MG,3135308.0,4350.0
São Francisco-MG,3161106.0,56323.0
Pindoba-AL,2707008.0,2908.0
Divisópolis-MG,3122454.0,11019.0
Piranhas-AL,2707107.0,25039.0
Quebrangulo-AL,2707602.0,11294.0
Inconfidentes-MG,3130606.0,7328.0
Pão de Açúcar-AL,2706406.0,24399.0
Dom Viçoso-MG,3122801.0,3001.0
Japonvar-MG,3135357.0,7969.0
São Domingos das Dores-MG,3160959.0,5644.0
Poço das Trincheiras-AL,2707206.0,14386.0
Porto Real do Colégio-AL,2707503.0,20066.0
São Domingos do Prata-MG,3161007.0,17359.0
Porto de Pedras-AL,2707404.0,7786.0
Dom Joaquim-MG,3122603.0,4195.0
Dom Silvério-MG,3122702.0,5237.0
Divisa Nova-MG,3122405.0,6011.0
Divinésia-MG,3121902.0,3417.0
Volta Redonda-RJ,3306305.0,273012.0
Vassouras-RJ,3306206.0,36896.0
Varre-Sai-RJ,3306156.0,11000.0
Valença-RJ,3306107.0,76523.0
São Francisco do Glória-MG,3161403.0,4844.0
Passo de Camaragibe-AL,2706505.0,15245.0
Trajano de Moraes-RJ,3305901.0,10626.0
Umburatiba-MG,3170305.0,2611.0
Divinolândia de Minas-MG,3122207.0,7571.0
Tanguá-RJ,3305752.0,34309.0
São Sebastião do Alto-RJ,3305307.0,9357.0
São Pedro da Aldeia-RJ,3305208.0,104476.0
São João de Meriti-RJ,3305109.0,472406.0
São João da Barra-RJ,3305000.0,36102.0
Três Rios-RJ,3306008.0,81804.0
Pilar-AL,2706901.0,35111.0
Paulo Jacinto-AL,2706604.0,7564.0
São Francisco de Paula-MG,3161205.0,6527.0
Piaçabuçu-AL,2706802.0,17827.0
Penedo-AL,2706703.0,63683.0
Divisa Alegre-MG,3122355.0,6786.0
Januária-MG,3135209.0,67742.0
São Francisco de Sales-MG,3161304.0,6238.0
Divinópolis-MG,3122306.0,238230.0
Japeri-RJ,3302270.0,104768.0
Anajatuba-MA,2100709.0,26803.0
Ouro Branco-AL,2706109.0,11496.0
Cajari-MA,2102507.0,19379.0
Campestre do Maranhão-MA,2102556.0,14374.0
Monteirópolis-AL,2705408.0,7159.0
Datas-MG,3121001.0,5410.0
Cantanhede-MA,2102705.0,21995.0
Capinzal do Norte-MA,2102754.0,10934.0
São José da Safira-MG,3163003.0,4268.0
Carolina-MA,2102804.0,24322.0
Agrestina-PE,2600302.0,24885.0
Alagoinha-PE,2600609.0,14636.0
Carutapera-MA,2102903.0,23807.0
Caxias-MA,2103000.0,164880.0
Jaboticatubas-MG,3134608.0,20143.0
São José da Varginha-MG,3163102.0,5004.0
Cedral-MA,2103109.0,10675.0
Minador do Negrão-AL,2705309.0,5329.0
Central do Maranhão-MA,2103125.0,8673.0
Inhapim-MG,3130903.0,24140.0
Cajapió-MA,2102408.0,11177.0
Brejo de Areia-MA,2102150.0,9188.0
Abreu e Lima-PE,2600054.0,99990.0
Delfinópolis-MG,3121209.0,7114.0
Areal-RJ,3300225.0,12572.0
Buriti-MA,2102200.0,28678.0
São José da Lapa-MG,3162955.0,23766.0
Araruama-RJ,3300209.0,132400.0
Aperibé-RJ,3300159.0,11759.0
Jacinto-MG,3134707.0,12326.0
Buriti Bravo-MA,2102309.0,23884.0
Buriticupu-MA,2102325.0,72358.0
Afogados da Ingazeira-PE,2600104.0,37259.0
Murici-AL,2705507.0,28236.0
Buritirana-MA,2102358.0,15430.0
Delfim Moreira-MG,3121100.0,8025.0
Afrânio-PE,2600203.0,19635.0
Cachoeira Grande-MA,2102374.0,9431.0
Angra dos Reis-RJ,3300100.0,203785.0
Armação dos Búzios-RJ,3300233.0,33870.0
Cônego Marinho-MG,3117836.0,7642.0
Amaraji-PE,2600906.0,22829.0
São José do Divino-MG,3163300.0,3860.0
Mata Grande-AL,2705002.0,25216.0
Córrego Fundo-MG,3119955.0,6337.0
Angelim-PE,2601003.0,11150.0
Davinópolis-MA,2103752.0,12908.0
Dom Pedro-MA,2103802.0,23350.0
Duque Bacelar-MA,2103901.0,11349.0
Esperantinópolis-MA,2104008.0,17241.0
Araripina-PE,2601102.0,84418.0
Estreito-MA,2104057.0,41946.0
Maribondo-AL,2704807.0,13264.0
Feira Nova do Maranhão-MA,2104073.0,8504.0
Fernando Falcão-MA,2104081.0,10360.0
Cândido Mendes-MA,2102606.0,20178.0
Centro Novo do Maranhão-MA,2103174.0,21622.0
Centro do Guilherme-MA,2103158.0,13458.0
Messias-AL,2705200.0,17856.0
Aliança-PE,2600708.0,38386.0
São José do Alegre-MG,3163201.0,4196.0
Chapadinha-MA,2103208.0,79675.0
Cidelândia-MA,2103257.0,14697.0
Codó-MA,2103307.0,122859.0
Cururupu-MA,2103703.0,32695.0
Córrego do Bom Jesus-MG,3119906.0,3704.0
Altinho-PE,2600807.0,22972.0
Coelho Neto-MA,2103406.0,49435.0
Colinas-MA,2103505.0,41178.0
Matriz de Camaragibe-AL,2705101.0,24642.0
Conceição do Lago-Açu-MA,2103554.0,16237.0
Coroatá-MA,2103604.0,65296.0
Córrego Novo-MG,3120003.0,2771.0
Novo Lino-AL,2705606.0,12690.0
Brejo-MA,2102101.0,36397.0
Arraial do Cabo-RJ,3300258.0,30349.0
Axixá-MA,2101103.0,12130.0
Açailândia-MA,2100055.0,112445.0
Guapimirim-RJ,3301850.0,60517.0
Engenheiro Paulo de Frontin-RJ,3301801.0,14002.0
Bacabal-MA,2101202.0,104949.0
Desterro do Melo-MG,3121506.0,2901.0
Olho d'Água do Casado-AL,2705804.0,9373.0
Iguaba Grande-RJ,3301876.0,28310.0
Duque de Caxias-RJ,3301702.0,919596.0
São Gotardo-MG,3162104.0,35469.0
Duas Barras-RJ,3301603.0,11492.0
Cordeiro-RJ,3301504.0,21926.0
Bacuri-MA,2101301.0,18582.0
Conceição de Macabu-RJ,3301405.0,23228.0
Bacurituba-MA,2101350.0,5644.0
Desterro de Entre Rios-MG,3121407.0,7243.0
Bacabeira-MA,2101251.0,17055.0
Comendador Levy Gasparian-RJ,3300951.0,8561.0
São Gonçalo do Sapucaí-MG,3162005.0,25449.0
Itatiaia-RJ,3302254.0,31805.0
Anapurus-MA,2100808.0,15732.0
Itaperuna-RJ,3302205.0,103224.0
Apicum-Açu-MA,2100832.0,17239.0
Diamantina-MG,3121605.0,47723.0
Itaocara-RJ,3302106.0,23234.0
Italva-RJ,3302056.0,15207.0
Arari-MA,2101004.0,29848.0
Araguanã-MA,2100873.0,15426.0
Jaguaraçu-MG,3135001.0,3133.0
São Gonçalo do Rio Preto-MG,3125507.0,3167.0
Itaguaí-RJ,3302007.0,133019.0
Araioses-MA,2100907.0,46440.0
Itaboraí-RJ,3301900.0,240592.0
Arame-MA,2100956.0,32701.0
Olivença-AL,2706000.0,11624.0
Casimiro de Abreu-RJ,3301306.0,44184.0
Cabo Frio-RJ,3300704.0,226525.0
Bequimão-MA,2101905.0,21280.0
Ingaí-MG,3130804.0,2767.0
Bom Jesus do Itabapoana-RJ,3300605.0,37096.0
Bernardo do Mearim-MA,2101939.0,6043.0
Bom Jardim-RJ,3300506.0,27446.0
Boa Vista do Gurupi-MA,2101970.0,9287.0
Belford Roxo-RJ,3300456.0,510906.0
Barra do Piraí-RJ,3300308.0,100374.0
Bom Jesus das Selvas-MA,2102036.0,34028.0
Jacutinga-MG,3134905.0,25979.0
São José da Barra-MG,3162948.0,7426.0
Barra Mansa-RJ,3300407.0,184412.0
Bom Lugar-MA,2102077.0,16294.0
Delta-MG,3121258.0,10533.0
Bom Jardim-MA,2102002.0,41630.0
Benedito Leite-MA,2101806.0,5632.0
Cachoeiras de Macacu-RJ,3300803.0,58937.0
Balsas-MA,2101400.0,94887.0
Carmo-RJ,3301207.0,18895.0
Barra do Corda-MA,2101608.0,88212.0
Jacuí-MG,3134806.0,7686.0
São Joaquim de Bicas-MG,3162922.0,31578.0
Olho d'Água das Flores-AL,2705705.0,21688.0
Cardoso Moreira-RJ,3301157.0,12823.0
Barreirinhas-MA,2101707.0,62528.0
Carapebus-RJ,3300936.0,16301.0
Cantagalo-RJ,3301108.0,20172.0
Barão de Grajaú-MA,2101509.0,18820.0
Descoberto-MG,3121308.0,5013.0
Bela Vista do Maranhão-MA,2101772.0,11209.0
Campos dos Goytacazes-RJ,3301009.0,507548.0
Cambuci-RJ,3300902.0,15505.0
Belágua-MA,2101731.0,7469.0
Olho d'Água Grande-AL,2705903.0,5123.0
São José do Goiabal-MG,3163409.0,5420.0
Jacuípe-AL,2703502.0,7021.0
Itaú de Minas-MG,3133758.0,16108.0
São Roque de Minas-MG,3164308.0,7051.0
Vargem Alegre-MG,3170578.0,6480.0
Zé Doca-MA,2114007.0,51714.0
Água Doce do Maranhão-MA,2100154.0,12571.0
Branquinha-AL,2701100.0,10494.0
Santa Cruz da Baixa Verde-PE,2612471.0,12592.0
Abadia dos Dourados-MG,3100104.0,6989.0
Santa Cruz-PE,2612455.0,15398.0
Abaeté-MG,3100203.0,23237.0
Abre Campo-MG,3100302.0,13454.0
Santa Cruz do Capibaribe-PE,2612505.0,107937.0
Boca da Mata-AL,2701001.0,27281.0
Campestre-MG,3111002.0,21055.0
Acaiaca-MG,3100401.0,3994.0
Aguanil-MG,3100807.0,4486.0
Campina Verde-MG,3111101.0,19745.0
Aimorés-MG,3101102.0,25167.0
Vitória do Mearim-MA,2112902.0,32764.0
Cacimbinhas-AL,2701209.0,10858.0
Campestre-AL,2701357.0,6936.0
Tuntum-MA,2112308.0,41832.0
Saloá-PE,2612307.0,15843.0
Turiaçu-MA,2112407.0,35604.0
Turilândia-MA,2112456.0,25619.0
Tutóia-MA,2112506.0,58860.0
Campo Belo-MG,3111200.0,54029.0
Cajueiro-AL,2701308.0,21264.0
Vitorino Freire-MA,2113009.0,31523.0
Sanharó-PE,2612406.0,26462.0
Urbano Santos-MA,2112605.0,33122.0
Vargem Grande-MA,2112704.0,56510.0
Itambé do Mato Dentro-MG,3132800.0,2081.0
Tombos-MG,3169208.0,8022.0
Viana-MA,2112803.0,52441.0
Vila Nova dos Martírios-MA,2112852.0,13392.0
Campo Azul-MG,3111150.0,3817.0
Tufilândia-MA,2112274.0,5840.0
Belém-AL,2700805.0,4344.0
Três Corações-MG,3169307.0,79482.0
Alto Jequitibá-MG,3153509.0,8317.0
Serra Talhada-PE,2613909.0,86350.0
Alto Rio Doce-MG,3102100.0,11000.0
Alvarenga-MG,3102209.0,3907.0
Batalha-AL,2700706.0,18232.0
Alvinópolis-MG,3102308.0,15203.0
Itamarati de Minas-MG,3132602.0,4355.0
Três Pontas-MG,3169406.0,56746.0
Campanha-MG,3110905.0,16665.0
Alvorada de Minas-MG,3102407.0,3606.0
Além Paraíba-MG,3101508.0,35362.0
Cambuí-MG,3110608.0,29551.0
Amparo do Serra-MG,3102506.0,4713.0
Andradas-MG,3102605.0,41077.0
Andrelândia-MG,3102803.0,12224.0
Barra de São Miguel-AL,2700607.0,8322.0
Urucuia-MG,3170529.0,16865.0
Santa Filomena-PE,2612554.0,14477.0
Alto Caparaó-MG,3102050.0,5847.0
Alterosa-MG,3102001.0,14466.0
Santa Maria da Boa Vista-PE,2612604.0,41931.0
Aiuruoca-MG,3101201.0,6003.0
Alagoa-MG,3101300.0,2674.0
Albertina-MG,3101409.0,3007.0
Urucânia-MG,3170503.0,10358.0
Alfenas-MG,3101607.0,79996.0
Santa Terezinha-PE,2612802.0,11815.0
Três Marias-MG,3169356.0,32356.0
Alfredo Vasconcelos-MG,3101631.0,6907.0
Almenara-MG,3101706.0,41896.0
Alpercata-MG,3101805.0,7424.0
Belo Monte-AL,2700904.0,6704.0
Campanário-MG,3110806.0,3721.0
Alpinópolis-MG,3101904.0,19853.0
Santa Maria do Cambucá-PE,2612703.0,14137.0
Itambacuri-MG,3132701.0,23211.0
Angelândia-MG,3102852.0,8520.0
Campo Florido-MG,3111408.0,8151.0
Trizidela do Vale-MA,2112233.0,21998.0
Vargem Bonita-MG,3170602.0,2153.0
Itabira-MG,3131703.0,120060.0
Sucupira do Riachão-MA,2111953.0,5660.0
São Benedito do Rio Preto-MA,2110401.0,18663.0
Canaã-MG,3111705.0,4563.0
São Bento-MA,2110500.0,45211.0
Coité do Nóia-AL,2702009.0,10693.0
São Bernardo-MA,2110609.0,28507.0
São Domingos do Azeitão-MA,2110658.0,7392.0
São Domingos do Maranhão-MA,2110708.0,34376.0
São Francisco do Brejão-MA,2110856.0,11798.0
Chã Preta-AL,2701902.0,7311.0
Riacho das Almas-PE,2611705.0,20546.0
Ribeirão-PE,2611804.0,47415.0
São Francisco do Maranhão-MA,2110906.0,12210.0
Cana Verde-MG,3111903.0,5603.0
São Félix de Balsas-MA,2110807.0,4585.0
Itamonte-MG,3133006.0,15579.0
Itanhandu-MG,3133105.0,15331.0
Timóteo-MG,3168705.0,89842.0
Senador La Rocque-MA,2111763.0,14293.0
Vargem Grande do Rio Pardo-MG,3170651.0,5007.0
Canápolis-MG,3111804.0,12150.0
Quipapá-PE,2611507.0,26037.0
Tiradentes-MG,3168804.0,7981.0
Serrano do Maranhão-MA,2111789.0,10253.0
Quixaba-PE,2611533.0,6813.0
Recife-PE,2611606.0,1645727.0
Sucupira do Norte-MA,2111904.0,10636.0
Colônia Leopoldina-AL,2702108.0,21698.0
Candeias-MG,3112000.0,14886.0
Tiros-MG,3168903.0,6480.0
São José de Ribamar-MA,2111201.0,177687.0
Itamogi-MG,3132909.0,10192.0
Tocos do Moji-MG,3169059.0,4101.0
São Raimundo das Mangabeiras-MA,2111607.0,18868.0
Campo Grande-AL,2701506.0,9558.0
Campo do Meio-MG,3111309.0,11655.0
São Raimundo do Doca Bezerra-MA,2111631.0,5237.0
Salgadinho-PE,2612109.0,10919.0
São Roberto-MA,2111672.0,6719.0
São Vicente Ferrer-MA,2111706.0,22247.0
Toledo-MG,3169109.0,6258.0
Campo Alegre-AL,2701407.0,57063.0
Tasso Fragoso-MA,2112001.0,8521.0
Timbiras-MA,2112100.0,29124.0
Timon-MA,2112209.0,169107.0
Salgueiro-PE,2612208.0,60930.0
Sítio Novo-MA,2111805.0,18081.0
Campos Gerais-MG,3111606.0,28774.0
São Pedro dos Crentes-MA,2111573.0,4668.0
Rio Formoso-PE,2611903.0,23535.0
Campos Altos-MG,3111507.0,15461.0
São José dos Basílios-MA,2111250.0,7641.0
São João Batista-MA,2111003.0,20665.0
Carneiros-AL,2701803.0,9081.0
Sairé-PE,2612000.0,9932.0
São João do Carú-MA,2111029.0,15808.0
São João do Paraíso-MA,2111052.0,11177.0
São Pedro da Água Branca-MA,2111532.0,12690.0
Tocantins-MG,3169000.0,16659.0
São João do Soter-MA,2111078.0,18543.0
Capela-AL,2701704.0,17053.0
São João dos Patos-MA,2111102.0,25929.0
São Luís-MA,2111300.0,1101884.0
São Luís Gonzaga do Maranhão-MA,2111409.0,18856.0
São Mateus do Maranhão-MA,2111508.0,41529.0
Canapi-AL,2701605.0,17722.0
Serrita-PE,2614006.0,19165.0
Antônio Carlos-MG,3102902.0,11445.0
Bom Jardim de Minas-MG,3107505.0,6474.0
Bom Jesus da Penha-MG,3107604.0,4217.0
Bom Jesus do Amparo-MG,3107703.0,6083.0
Tabira-PE,2614600.0,28534.0
Bom Jesus do Galho-MG,3107802.0,14935.0
Cabo Verde-MG,3109501.0,14075.0
Bom Sucesso-MG,3108008.0,17603.0
Cabeceira Grande-MG,3109451.0,6949.0
Bonfim-MG,3108107.0,6868.0
Tacaimbó-PE,2614709.0,12874.0
Itaguara-MG,3132206.0,13358.0
Uberlândia-MG,3170206.0,691305.0
Bom Repouso-MG,3107901.0,10547.0
Tacaratu-PE,2614808.0,25765.0
Uberaba-MG,3170107.0,333783.0
Itaipé-MG,3132305.0,12760.0
Berizal-MG,3106655.0,4735.0
Bertópolis-MG,3106606.0,4604.0
Betim-MG,3106705.0,439340.0
Bias Fortes-MG,3106804.0,3379.0
Cachoeira de Minas-MG,3109709.0,11547.0
Bicas-MG,3106903.0,14494.0
São João-PE,2613206.0,22793.0
São Vicente Ferrer-PE,2613800.0,18018.0
Biquinhas-MG,3107000.0,2515.0
Boa Esperança-MG,3107109.0,40127.0
São Lourenço da Mata-PE,2613701.0,113230.0
Cachoeira Dourada-MG,3109808.0,2692.0
Bocaina de Minas-MG,3107208.0,5090.0
Bocaiúva-MG,3107307.0,49979.0
Bom Despacho-MG,3107406.0,50605.0
Cachoeira da Prata-MG,3109600.0,3603.0
Berilo-MG,3106507.0,11932.0
Água Preta-PE,2600401.0,36771.0
Tupanatinga-PE,2615805.0,27304.0
Braúnas-MG,3108800.0,4801.0
Triunfo-PE,2615706.0,15254.0
Brumadinho-MG,3109006.0,40103.0
Buritis-MG,3109303.0,24841.0
Trindade-PE,2615607.0,30521.0
Brás Pires-MG,3108701.0,4333.0
Terezinha-PE,2615102.0,7169.0
Bueno Brandão-MG,3109105.0,11001.0
Toritama-PE,2615409.0,45219.0
Buenópolis-MG,3109204.0,10365.0
Terra Nova-PE,2615201.0,10096.0
Bugre-MG,3109253.0,3982.0
Itacambira-MG,3132008.0,5385.0
Tracunhaém-PE,2615508.0,13769.0
Águas Belas-PE,2600500.0,43443.0
Taquaritinga do Norte-PE,2615003.0,28775.0
Tuparetama-PE,2615904.0,8202.0
Bonfinópolis de Minas-MG,3108206.0,5493.0
Tamandaré-PE,2614857.0,23388.0
Xexéu-PE,2616506.0,14725.0
Bonito de Minas-MG,3108255.0,11230.0
Vitória de Santo Antão-PE,2616407.0,138757.0
Borda da Mata-MG,3108305.0,19412.0
Vicência-PE,2616308.0,32643.0
Botelhos-MG,3108404.0,14971.0
Brazópolis-MG,3108909.0,14459.0
Vertentes-PE,2616209.0,20731.0
Vertente do Lério-PE,2616183.0,7618.0
Itacarambi-MG,3132107.0,18153.0
Unaí-MG,3170404.0,84378.0
Ubá-MG,3169901.0,115552.0
Brasilândia de Minas-MG,3108552.0,16538.0
Verdejante-PE,2616100.0,9534.0
Brasília de Minas-MG,3108602.0,32347.0
Venturosa-PE,2616001.0,18482.0
Buritizeiro-MG,3109402.0,28056.0
São José do Egito-PE,2613602.0,33951.0
Solidão-PE,2614402.0,6007.0
Tupaciguara-MG,3169604.0,25327.0
Araçuaí-MG,3103405.0,36708.0
Araújos-MG,3103900.0,9273.0
Atalaia-AL,2700409.0,47185.0
Surubim-PE,2614501.0,65089.0
Araçaí-MG,3103207.0,2347.0
Arceburgo-MG,3104106.0,10772.0
Areado-MG,3104304.0,15070.0
Caldas-MG,3110301.0,14480.0
Argirita-MG,3104403.0,2727.0
São Benedito do Sul-PE,2612901.0,15895.0
Cajuri-MG,3110202.0,3987.0
Aricanduva-MG,3104452.0,5231.0
Arinos-MG,3104502.0,17875.0
Arcos-MG,3104205.0,40092.0
Arapiraca-AL,2700300.0,231747.0
Araxá-MG,3104007.0,106229.0
Camanducaia-MG,3110509.0,21770.0
Antônio Dias-MG,3103009.0,9318.0
Sertânia-PE,2614105.0,35907.0
Antônio Prado de Minas-MG,3103108.0,1598.0
Itamarandiba-MG,3132503.0,34735.0
Tumiritinga-MG,3169505.0,6732.0
Aracitaba-MG,3103306.0,2063.0
Araguari-MG,3103504.0,117267.0
Barra de Santo Antônio-AL,2700508.0,15932.0
Araponga-MG,3103702.0,8439.0
Cambuquira-MG,3110707.0,12814.0
Sirinhaém-PE,2614204.0,45865.0
Araporã-MG,3103751.0,6869.0
Uruana de Minas-MG,3170479.0,3264.0
Arapuá-MG,3103801.0,2834.0
Itabirinha-MG,3131802.0,11512.0
Arantina-MG,3103603.0,2795.0
Itajubá-MG,3132404.0,96869.0
Turmalina-MG,3169703.0,19964.0
Astolfo Dutra-MG,3104601.0,14179.0
Barroso-MG,3105905.0,20810.0
Barão de Cocais-MG,3105400.0,32485.0
União de Minas-MG,3170438.0,4304.0
Barão de Monte Alto-MG,3105509.0,5397.0
Itabirito-MG,3131901.0,51875.0
Caetanópolis-MG,3109907.0,11624.0
São José da Coroa Grande-PE,2613404.0,21298.0
Ubaí-MG,3170008.0,12533.0
Bela Vista de Minas-MG,3106002.0,10255.0
